,Latent_Dim47,category,description
"('ksads_14_80_p', '1_year_follow_up_y_arm_1')_1.0",0.0,Diagnostic (KSADS),Symptom - Easily distracted Present
"('ksads_14_80_p', '1_year_follow_up_y_arm_1')_0.0",0.0,Diagnostic (KSADS),Symptom - Easily distracted Present
"('ksads_14_417_p', 'baseline_year_1_arm_1')_1.0",0.0,Diagnostic (KSADS),Symptom - Fidgets Past
"('ksads_14_417_p', 'baseline_year_1_arm_1')_0.0",0.0,Diagnostic (KSADS),Symptom - Fidgets Past
"('ksads_14_417_p', '1_year_follow_up_y_arm_1')_1.0",0.0,Diagnostic (KSADS),Symptom - Fidgets Past
"('ksads_14_417_p', '1_year_follow_up_y_arm_1')_0.0",0.0,Diagnostic (KSADS),Symptom - Fidgets Past
"('ksads_14_401_p', 'baseline_year_1_arm_1')_1.0",0.0,Diagnostic (KSADS),Symptom - Fidgets Present
"('ksads_14_401_p', 'baseline_year_1_arm_1')_0.0",0.0,Diagnostic (KSADS),Symptom - Fidgets Present
"('ksads_14_401_p', '1_year_follow_up_y_arm_1')_1.0",0.0,Diagnostic (KSADS),Symptom - Fidgets Present
"('ksads_14_401_p', '1_year_follow_up_y_arm_1')_0.0",0.0,Diagnostic (KSADS),Symptom - Fidgets Present
"('ksads_14_412_p', 'baseline_year_1_arm_1')_1.0",0.0,Diagnostic (KSADS),Symptom - Difficulty following Instructions Past
"('ksads_14_412_p', 'baseline_year_1_arm_1')_0.0",0.0,Diagnostic (KSADS),Symptom - Difficulty following Instructions Past
"('ksads_14_412_p', '1_year_follow_up_y_arm_1')_1.0",0.0,Diagnostic (KSADS),Symptom - Difficulty following Instructions Past
"('ksads_14_412_p', '1_year_follow_up_y_arm_1')_0.0",0.0,Diagnostic (KSADS),Symptom - Difficulty following Instructions Past
"('ksads_14_84_p', 'baseline_year_1_arm_1')_1.0",0.0,Diagnostic (KSADS),Symptom - Difficulty remaining seated Present
"('ksads_14_400_p', '1_year_follow_up_y_arm_1')_0.0",0.0,Diagnostic (KSADS),Symptom - Forgetful in daily activities Present
"('ksads_14_400_p', 'baseline_year_1_arm_1')_0.0",0.0,Diagnostic (KSADS),Symptom - Forgetful in daily activities Present
"('ksads_14_424_p', '1_year_follow_up_y_arm_1')_1.0",0.0,Diagnostic (KSADS),Symptom - Often talks excessively Past
"('ksads_14_400_p', 'baseline_year_1_arm_1')_1.0",0.0,Diagnostic (KSADS),Symptom - Forgetful in daily activities Present
"('ksads_14_424_p', '1_year_follow_up_y_arm_1')_0.0",0.0,Diagnostic (KSADS),Symptom - Often talks excessively Past
"('ksads_14_408_p', 'baseline_year_1_arm_1')_1.0",0.0,Diagnostic (KSADS),Symptom - Often talks excessively Present
"('ksads_14_408_p', 'baseline_year_1_arm_1')_0.0",0.0,Diagnostic (KSADS),Symptom - Often talks excessively Present
"('ksads_14_408_p', '1_year_follow_up_y_arm_1')_1.0",0.0,Diagnostic (KSADS),Symptom - Often talks excessively Present
"('ksads_14_408_p', '1_year_follow_up_y_arm_1')_0.0",0.0,Diagnostic (KSADS),Symptom - Often talks excessively Present
"('ksads_14_415_p', 'baseline_year_1_arm_1')_1.0",0.0,Diagnostic (KSADS),Symptom - Often loses things Past
"('ksads_14_415_p', 'baseline_year_1_arm_1')_0.0",0.0,Diagnostic (KSADS),Symptom - Often loses things Past
"('ksads_14_415_p', '1_year_follow_up_y_arm_1')_1.0",0.0,Diagnostic (KSADS),Symptom - Often loses things Past
"('ksads_14_415_p', '1_year_follow_up_y_arm_1')_0.0",0.0,Diagnostic (KSADS),Symptom - Often loses things Past
"('ksads_14_399_p', 'baseline_year_1_arm_1')_1.0",0.0,Diagnostic (KSADS),Symptom - Often loses things Present
"('ksads_14_399_p', 'baseline_year_1_arm_1')_0.0",0.0,Diagnostic (KSADS),Symptom - Often loses things Present
"('ksads_14_399_p', '1_year_follow_up_y_arm_1')_1.0",0.0,Diagnostic (KSADS),Symptom - Often loses things Present
"('ksads_14_399_p', '1_year_follow_up_y_arm_1')_0.0",0.0,Diagnostic (KSADS),Symptom - Often loses things Present
"('ksads_14_90_p', 'baseline_year_1_arm_1')_1.0",0.0,Diagnostic (KSADS),Symptom - Impulsivity for more than one school year Past
"('ksads_14_90_p', 'baseline_year_1_arm_1')_0.0",0.0,Diagnostic (KSADS),Symptom - Impulsivity for more than one school year Past
"('ksads_14_90_p', '1_year_follow_up_y_arm_1')_1.0",0.0,Diagnostic (KSADS),Symptom - Impulsivity for more than one school year Past
"('ksads_14_90_p', '1_year_follow_up_y_arm_1')_0.0",0.0,Diagnostic (KSADS),Symptom - Impulsivity for more than one school year Past
"('ksads_14_89_p', 'baseline_year_1_arm_1')_1.0",0.0,Diagnostic (KSADS),Symptom - Impulsivity Past
"('ksads_14_89_p', 'baseline_year_1_arm_1')_0.0",0.0,Diagnostic (KSADS),Symptom - Impulsivity Past
"('ksads_14_89_p', '1_year_follow_up_y_arm_1')_1.0",0.0,Diagnostic (KSADS),Symptom - Impulsivity Past
"('ksads_14_89_p', '1_year_follow_up_y_arm_1')_0.0",0.0,Diagnostic (KSADS),Symptom - Impulsivity Past
"('ksads_14_88_p', 'baseline_year_1_arm_1')_1.0",0.0,Diagnostic (KSADS),Symptom - Impulsivity Present
"('ksads_14_88_p', 'baseline_year_1_arm_1')_0.0",0.0,Diagnostic (KSADS),Symptom - Impulsivity Present
"('ksads_14_88_p', '1_year_follow_up_y_arm_1')_1.0",0.0,Diagnostic (KSADS),Symptom - Impulsivity Present
"('ksads_14_88_p', '1_year_follow_up_y_arm_1')_0.0",0.0,Diagnostic (KSADS),Symptom - Impulsivity Present
"('ksads_14_416_p', 'baseline_year_1_arm_1')_1.0",0.0,Diagnostic (KSADS),Symptom - Forgetful in daily activities Past
"('ksads_14_416_p', 'baseline_year_1_arm_1')_0.0",0.0,Diagnostic (KSADS),Symptom - Forgetful in daily activities Past
"('ksads_14_416_p', '1_year_follow_up_y_arm_1')_1.0",0.0,Diagnostic (KSADS),Symptom - Forgetful in daily activities Past
"('ksads_14_416_p', '1_year_follow_up_y_arm_1')_0.0",0.0,Diagnostic (KSADS),Symptom - Forgetful in daily activities Past
"('sleepdisturb2_p', 'baseline_year_1_arm_1')_4.0",0.0,Sleep,How long after going to bed does your child usually fall asleep? Después de acostarse ¿generalmente cuánto tiempo tarda su niño(a) en quedarse dormido(a)?
"('sleepdisturb2_p', 'baseline_year_1_arm_1')_5.0",0.0,Sleep,How long after going to bed does your child usually fall asleep? Después de acostarse ¿generalmente cuánto tiempo tarda su niño(a) en quedarse dormido(a)?
"('sleepdisturb3_p', '1_year_follow_up_y_arm_1')_1.0",0.0,Sleep,The child goes to bed reluctantly. El niño/ la niña se va a la cama de mala gana.
"('kbi_y_grade_repeat', '1_year_follow_up_y_arm_1')_0.0",0.0,Social Adjustment,Have you ever repeated a grade?
"('asr_q126_p', 'baseline_year_1_arm_1')_1.0",0.0,Deep Phenotyping Assessments,"In the past 6 months, on how many days did you use drugs for nonmedical purposes (including marijuana, cocaine, and other drugs, except alcohol and nicotine)? En los últimos 6 meses, ¿cuántos días consumió drogas sin razón médica (incluyendo marihuana, cocaína, y otras drogas, sin incluir alcohol o tabaco)?"
"('asr_q126_p', 'baseline_year_1_arm_1')_0.0",0.0,Deep Phenotyping Assessments,"In the past 6 months, on how many days did you use drugs for nonmedical purposes (including marijuana, cocaine, and other drugs, except alcohol and nicotine)? En los últimos 6 meses, ¿cuántos días consumió drogas sin razón médica (incluyendo marihuana, cocaína, y otras drogas, sin incluir alcohol o tabaco)?"
"('asr_q125_p', 'baseline_year_1_arm_1')_10.0",0.0,Deep Phenotyping Assessments,"In the past 6 months, on how many days were you drunk? En los últimos 6 meses, ¿cuántos días estuvo borracho(a)?"
"('asr_q125_p', 'baseline_year_1_arm_1')_6.0",0.0,Deep Phenotyping Assessments,"In the past 6 months, on how many days were you drunk? En los últimos 6 meses, ¿cuántos días estuvo borracho(a)?"
"('asr_q125_p', 'baseline_year_1_arm_1')_5.0",0.0,Deep Phenotyping Assessments,"In the past 6 months, on how many days were you drunk? En los últimos 6 meses, ¿cuántos días estuvo borracho(a)?"
"('asr_q125_p', 'baseline_year_1_arm_1')_4.0",0.0,Deep Phenotyping Assessments,"In the past 6 months, on how many days were you drunk? En los últimos 6 meses, ¿cuántos días estuvo borracho(a)?"
"('asr_q125_p', 'baseline_year_1_arm_1')_3.0",0.0,Deep Phenotyping Assessments,"In the past 6 months, on how many days were you drunk? En los últimos 6 meses, ¿cuántos días estuvo borracho(a)?"
"('asr_q125_p', 'baseline_year_1_arm_1')_2.0",0.0,Deep Phenotyping Assessments,"In the past 6 months, on how many days were you drunk? En los últimos 6 meses, ¿cuántos días estuvo borracho(a)?"
"('asr_q125_p', 'baseline_year_1_arm_1')_1.0",0.0,Deep Phenotyping Assessments,"In the past 6 months, on how many days were you drunk? En los últimos 6 meses, ¿cuántos días estuvo borracho(a)?"
"('asr_q125_p', 'baseline_year_1_arm_1')_0.0",0.0,Deep Phenotyping Assessments,"In the past 6 months, on how many days were you drunk? En los últimos 6 meses, ¿cuántos días estuvo borracho(a)?"
"('asr_q123_p', 'baseline_year_1_arm_1')_0.0",0.0,Deep Phenotyping Assessments,I am a happy person Soy una persona feliz
"('asr_q122_p', 'baseline_year_1_arm_1')_1.0",0.0,Deep Phenotyping Assessments,I have trouble keeping a job Se me hace difícil mantener un trabajo
"('asr_q122_p', 'baseline_year_1_arm_1')_0.0",0.0,Deep Phenotyping Assessments,I have trouble keeping a job Se me hace difícil mantener un trabajo
"('asr_q121_p', 'baseline_year_1_arm_1')_2.0",0.0,Deep Phenotyping Assessments,I tend to be late for appointments Usualmente llego tarde a mis compromisos
"('asr_q121_p', 'baseline_year_1_arm_1')_1.0",0.0,Deep Phenotyping Assessments,I tend to be late for appointments Usualmente llego tarde a mis compromisos
"('asr_q121_p', 'baseline_year_1_arm_1')_0.0",0.0,Deep Phenotyping Assessments,I tend to be late for appointments Usualmente llego tarde a mis compromisos
"('asr_q120_p', 'baseline_year_1_arm_1')_2.0",0.0,Deep Phenotyping Assessments,I drive too fast Manejo/conduzco muy rápido
"('asr_q120_p', 'baseline_year_1_arm_1')_1.0",0.0,Deep Phenotyping Assessments,I drive too fast Manejo/conduzco muy rápido
"('asr_q120_p', 'baseline_year_1_arm_1')_0.0",0.0,Deep Phenotyping Assessments,I drive too fast Manejo/conduzco muy rápido
"('asr_q119_p', 'baseline_year_1_arm_1')_1.0",0.0,Deep Phenotyping Assessments,I am not good at details No soy bueno(a) con los detalles
"('asr_q119_p', 'baseline_year_1_arm_1')_0.0",0.0,Deep Phenotyping Assessments,I am not good at details No soy bueno(a) con los detalles
"('asr_q118_p', 'baseline_year_1_arm_1')_2.0",0.0,Deep Phenotyping Assessments,I am too impatient Soy demasiado(a) impaciente
"('asr_q118_p', 'baseline_year_1_arm_1')_1.0",0.0,Deep Phenotyping Assessments,I am too impatient Soy demasiado(a) impaciente
"('asr_q117_p', 'baseline_year_1_arm_1')_2.0",0.0,Deep Phenotyping Assessments,I have trouble managing my money or credit card Me cuesta trabajo manejar el dinero o las tarjetas de crédito
"('asr_q117_p', 'baseline_year_1_arm_1')_0.0",0.0,Deep Phenotyping Assessments,I have trouble managing my money or credit card Me cuesta trabajo manejar el dinero o las tarjetas de crédito
"('asr_q116_p', 'baseline_year_1_arm_1')_2.0",0.0,Deep Phenotyping Assessments,I get upset too easily Me altero fácilmente
"('asr_q115_p', 'baseline_year_1_arm_1')_2.0",0.0,Deep Phenotyping Assessments,I feel restless or fidgety Me siento intranquilo(a) o inquieto(a)
"('asr_q114_p', 'baseline_year_1_arm_1')_1.0",0.0,Deep Phenotyping Assessments,I fail to pay my debts or meet other financial responsibilities No pago mis deudas ni me hago cargo de responsabilidades financieras
"('asr_q114_p', 'baseline_year_1_arm_1')_0.0",0.0,Deep Phenotyping Assessments,I fail to pay my debts or meet other financial responsibilities No pago mis deudas ni me hago cargo de responsabilidades financieras
"('asr_q126_p', 'baseline_year_1_arm_1')_2.0",0.0,Deep Phenotyping Assessments,"In the past 6 months, on how many days did you use drugs for nonmedical purposes (including marijuana, cocaine, and other drugs, except alcohol and nicotine)? En los últimos 6 meses, ¿cuántos días consumió drogas sin razón médica (incluyendo marihuana, cocaína, y otras drogas, sin incluir alcohol o tabaco)?"
"('kbi_y_grade_repeat', '1_year_follow_up_y_arm_1')_1.0",0.0,Social Adjustment,Have you ever repeated a grade?
"('asr_q112_p', 'baseline_year_1_arm_1')_2.0",0.0,Deep Phenotyping Assessments,I worry a lot Me preocupo mucho
"('kbi_y_grade_repeat', 'baseline_year_1_arm_1')_0.0",0.0,Social Adjustment,Have you ever repeated a grade?
"('crpbi_parent1_y', '1_year_follow_up_y_arm_1')_2.0",0.0,Parent Characteristics,First caregiver (caregiver participating in study/completing protocol). Makes me feel better after talking over my worries with him/her
"('crpbi_parent1_y', '1_year_follow_up_y_arm_1')_1.0",0.0,Parent Characteristics,First caregiver (caregiver participating in study/completing protocol). Makes me feel better after talking over my worries with him/her
"('kbi_y_sex_orient', 'baseline_year_1_arm_1')_4.0",0.0,Social Adjustment,Are you gay or bisexual?
"('kbi_y_sex_orient', 'baseline_year_1_arm_1')_3.0",0.0,Social Adjustment,Are you gay or bisexual?
"('kbi_y_sex_orient', '1_year_follow_up_y_arm_1')_4.0",0.0,Social Adjustment,Are you gay or bisexual?
"('kbi_y_sex_orient', '1_year_follow_up_y_arm_1')_3.0",0.0,Social Adjustment,Are you gay or bisexual?
"('kbi_y_sex_orient', '1_year_follow_up_y_arm_1')_2.0",0.0,Social Adjustment,Are you gay or bisexual?
"('kbi_y_sex_orient', '1_year_follow_up_y_arm_1')_1.0",0.0,Social Adjustment,Are you gay or bisexual?
"('kbi_y_det_reason___8', 'baseline_year_1_arm_1')_1.0",0.0,Social Adjustment,"For what? Click all that apply: ( 8, Other (fill in blank))"
"('kbi_y_det_reason___8', 'baseline_year_1_arm_1')_0.0",0.0,Social Adjustment,"For what? Click all that apply: ( 8, Other (fill in blank))"
"('kbi_y_det_reason___8', '1_year_follow_up_y_arm_1')_1.0",0.0,Social Adjustment,"For what? Click all that apply: ( 8, Other (fill in blank))"
"('kbi_y_det_reason___8', '1_year_follow_up_y_arm_1')_0.0",0.0,Social Adjustment,"For what? Click all that apply: ( 8, Other (fill in blank))"
"('kbi_y_det_reason___2', 'baseline_year_1_arm_1')_1.0",0.0,Social Adjustment,"For what? Click all that apply: ( 2, Talking Back to a Teacher)"
"('kbi_y_det_reason___2', 'baseline_year_1_arm_1')_0.0",0.0,Social Adjustment,"For what? Click all that apply: ( 2, Talking Back to a Teacher)"
"('kbi_y_det_reason___2', '1_year_follow_up_y_arm_1')_1.0",0.0,Social Adjustment,"For what? Click all that apply: ( 2, Talking Back to a Teacher)"
"('kbi_y_det_reason___2', '1_year_follow_up_y_arm_1')_0.0",0.0,Social Adjustment,"For what? Click all that apply: ( 2, Talking Back to a Teacher)"
"('kbi_y_det_reason___1', 'baseline_year_1_arm_1')_1.0",0.0,Social Adjustment,"For what? Click all that apply: (1, Fighting)"
"('kbi_y_det_reason___1', 'baseline_year_1_arm_1')_0.0",0.0,Social Adjustment,"For what? Click all that apply: (1, Fighting)"
"('kbi_y_det_reason___1', '1_year_follow_up_y_arm_1')_1.0",0.0,Social Adjustment,"For what? Click all that apply: (1, Fighting)"
"('kbi_y_det_reason___1', '1_year_follow_up_y_arm_1')_0.0",0.0,Social Adjustment,"For what? Click all that apply: (1, Fighting)"
"('kbi_y_det_susp', 'baseline_year_1_arm_1')_1.0",0.0,Social Adjustment,"In the past year, have you had any detentions or suspensions?"
"('kbi_y_det_susp', 'baseline_year_1_arm_1')_0.0",0.0,Social Adjustment,"In the past year, have you had any detentions or suspensions?"
"('kbi_y_det_susp', '1_year_follow_up_y_arm_1')_1.0",0.0,Social Adjustment,"In the past year, have you had any detentions or suspensions?"
"('kbi_y_det_susp', '1_year_follow_up_y_arm_1')_0.0",0.0,Social Adjustment,"In the past year, have you had any detentions or suspensions?"
"('kbi_y_drop_in_grades', 'baseline_year_1_arm_1')_1.0",0.0,Social Adjustment,Has there been a drop in your grades in the past year?
"('kbi_y_drop_in_grades', 'baseline_year_1_arm_1')_0.0",0.0,Social Adjustment,Has there been a drop in your grades in the past year?
"('kbi_y_drop_in_grades', '1_year_follow_up_y_arm_1')_1.0",0.0,Social Adjustment,Has there been a drop in your grades in the past year?
"('kbi_y_drop_in_grades', '1_year_follow_up_y_arm_1')_0.0",0.0,Social Adjustment,Has there been a drop in your grades in the past year?
"('kbi_y_grade_repeat', 'baseline_year_1_arm_1')_1.0",0.0,Social Adjustment,Have you ever repeated a grade?
"('asr_q113_p', 'baseline_year_1_arm_1')_2.0",0.0,Deep Phenotyping Assessments,I worry about my relations with the opposite sex Me preocupan mis relaciones con personas del sexo opuesto
"('asr_q111_p', 'baseline_year_1_arm_1')_2.0",0.0,Deep Phenotyping Assessments,"I keep from getting involved with others Me aíslo, no me relaciono con los demás"
"('crpbi_parent1_y', 'baseline_year_1_arm_1')_1.0",0.0,Parent Characteristics,First caregiver (caregiver participating in study/completing protocol). Makes me feel better after talking over my worries with him/her
"('asr_q93_p', 'baseline_year_1_arm_1')_1.0",0.0,Deep Phenotyping Assessments,I talk too much Hablo demasiado
"('asr_q92_p', 'baseline_year_1_arm_1')_1.0",0.0,Deep Phenotyping Assessments,I do things that may cause me trouble with the law Hago cosas que me pueden causar problemas con la ley
"('asr_q92_p', 'baseline_year_1_arm_1')_0.0",0.0,Deep Phenotyping Assessments,I do things that may cause me trouble with the law Hago cosas que me pueden causar problemas con la ley
"('asr_q91_p', 'baseline_year_1_arm_1')_1.0",0.0,Deep Phenotyping Assessments,I think about killing myself Pienso en matarme
"('asr_q91_p', 'baseline_year_1_arm_1')_0.0",0.0,Deep Phenotyping Assessments,I think about killing myself Pienso en matarme
"('asr_q90_p', 'baseline_year_1_arm_1')_1.0",0.0,Deep Phenotyping Assessments,I drink too much alcohol or get drunk Tomo demasiado alcohol o me emborracho
"('asr_q90_p', 'baseline_year_1_arm_1')_0.0",0.0,Deep Phenotyping Assessments,I drink too much alcohol or get drunk Tomo demasiado alcohol o me emborracho
"('asr_q89_p', 'baseline_year_1_arm_1')_2.0",0.0,Deep Phenotyping Assessments,I rush into things without considering the risks Me meto en situaciones sin pensar en los riesgos
"('asr_q89_p', 'baseline_year_1_arm_1')_1.0",0.0,Deep Phenotyping Assessments,I rush into things without considering the risks Me meto en situaciones sin pensar en los riesgos
"('asr_q89_p', 'baseline_year_1_arm_1')_0.0",0.0,Deep Phenotyping Assessments,I rush into things without considering the risks Me meto en situaciones sin pensar en los riesgos
"('asr_q88_p', 'baseline_year_1_arm_1')_2.0",0.0,Deep Phenotyping Assessments,I enjoy being with people Disfruto estar con gente
"('asr_q88_p', 'baseline_year_1_arm_1')_0.0",0.0,Deep Phenotyping Assessments,I enjoy being with people Disfruto estar con gente
"('asr_q87_p', 'baseline_year_1_arm_1')_2.0",0.0,Deep Phenotyping Assessments,My moods or feeling change suddenly Tengo bruscos cambios de humor o sentimientos
"('asr_q87_p', 'baseline_year_1_arm_1')_1.0",0.0,Deep Phenotyping Assessments,My moods or feeling change suddenly Tengo bruscos cambios de humor o sentimientos
"('asr_q87_p', 'baseline_year_1_arm_1')_0.0",0.0,Deep Phenotyping Assessments,My moods or feeling change suddenly Tengo bruscos cambios de humor o sentimientos
"('asr_q86_p', 'baseline_year_1_arm_1')_2.0",0.0,Deep Phenotyping Assessments,"I am stubborn, sullen, or irritable Soy obstinado(a), malhumorado(a) o irritable"
"('asr_q85_p', 'baseline_year_1_arm_1')_2.0",0.0,Deep Phenotyping Assessments,I have thoughts that other people would think are strange Tengo ideas que otras personas pensarían que son extrañas
"('asr_q84_p', 'baseline_year_1_arm_1')_2.0",0.0,Deep Phenotyping Assessments,I do things that other people think are strange Hago cosas que otras personas piensan que son extrañas
"('asr_q84_p', 'baseline_year_1_arm_1')_0.0",0.0,Deep Phenotyping Assessments,I do things that other people think are strange Hago cosas que otras personas piensan que son extrañas
