,Latent_Dim42,category,description
"('asr_q103_p', 'baseline_year_1_arm_1')_2.0",0.0,Deep Phenotyping Assessments,"I am unhappy, sad, or depressed Me siento infeliz, triste o deprimido(a)"
"('asr_q103_p', 'baseline_year_1_arm_1')_1.0",0.0,Deep Phenotyping Assessments,"I am unhappy, sad, or depressed Me siento infeliz, triste o deprimido(a)"
"('asr_q103_p', 'baseline_year_1_arm_1')_0.0",0.0,Deep Phenotyping Assessments,"I am unhappy, sad, or depressed Me siento infeliz, triste o deprimido(a)"
"('asr_q102_p', 'baseline_year_1_arm_1')_2.0",0.0,Deep Phenotyping Assessments,"I don't have much energy Soy poco activo(a), lento(a) o me falta energía"
"('asr_q102_p', 'baseline_year_1_arm_1')_1.0",0.0,Deep Phenotyping Assessments,"I don't have much energy Soy poco activo(a), lento(a) o me falta energía"
"('asr_q102_p', 'baseline_year_1_arm_1')_0.0",0.0,Deep Phenotyping Assessments,"I don't have much energy Soy poco activo(a), lento(a) o me falta energía"
"('asr_q101_p', 'baseline_year_1_arm_1')_2.0",0.0,Deep Phenotyping Assessments,I stay away from my job even when I'm not sick or not on vacation Falto al trabajo aunque no esté enfermo(a) o de vacaciones
"('asr_q101_p', 'baseline_year_1_arm_1')_1.0",0.0,Deep Phenotyping Assessments,I stay away from my job even when I'm not sick or not on vacation Falto al trabajo aunque no esté enfermo(a) o de vacaciones
"('asr_q101_p', 'baseline_year_1_arm_1')_0.0",0.0,Deep Phenotyping Assessments,I stay away from my job even when I'm not sick or not on vacation Falto al trabajo aunque no esté enfermo(a) o de vacaciones
"('asr_q100_p', 'baseline_year_1_arm_1')_2.0",0.0,Deep Phenotyping Assessments,I have trouble sleeping No duermo bien
"('asr_q100_p', 'baseline_year_1_arm_1')_1.0",0.0,Deep Phenotyping Assessments,I have trouble sleeping No duermo bien
"('asr_q100_p', 'baseline_year_1_arm_1')_0.0",0.0,Deep Phenotyping Assessments,I have trouble sleeping No duermo bien
"('asr_q99_p', 'baseline_year_1_arm_1')_2.0",0.0,Deep Phenotyping Assessments,I dislike staying in one place for very long No me gusta estar mucho tiempo en el mismo lugar
"('asr_q37_p', 'baseline_year_1_arm_1')_1.0",0.0,Deep Phenotyping Assessments,I get in many fights Me meto mucho en peleas
"('asr_q36_p', 'baseline_year_1_arm_1')_2.0",0.0,Deep Phenotyping Assessments,"I accidentally get hurt a lot, accident-prone Me lastimo accidentalmente con mucha frecuencia, soy propenso(a) a accidentes"
"('neighborhood_crime_y', 'baseline_year_1_arm_1')_4.0",0.0,Deep Phenotyping Assessments,My neighborhood is safe from crime.
"('sleepdisturb12_p', '1_year_follow_up_y_arm_1')_3.0",0.0,Sleep,The child has frequent twitching or jerking of legs while asleep or often changes position during the night or kicks the covers off the bed. Al niño / A la niña se le contraen de repente o se le sacuden las piernas frecuentemente mientras duerme o a menudo cambia de posición durante la noche o patea las cobijas hasta tirarlas de la cama.
"('sleepdisturb11_p', '1_year_follow_up_y_arm_1')_3.0",0.0,Sleep,"After waking up in the night, the child has difficulty to fall asleep again. Después de despertarse en la noche, el niño / la niña tiene dificultad para quedarse dormido(a) de nuevo."
"('sleepdisturb11_p', 'baseline_year_1_arm_1')_1.0",0.0,Sleep,"After waking up in the night, the child has difficulty to fall asleep again. Después de despertarse en la noche, el niño / la niña tiene dificultad para quedarse dormido(a) de nuevo."
"('sleepdisturb11_p', 'baseline_year_1_arm_1')_2.0",0.0,Sleep,"After waking up in the night, the child has difficulty to fall asleep again. Después de despertarse en la noche, el niño / la niña tiene dificultad para quedarse dormido(a) de nuevo."
"('sleepdisturb11_p', 'baseline_year_1_arm_1')_3.0",0.0,Sleep,"After waking up in the night, the child has difficulty to fall asleep again. Después de despertarse en la noche, el niño / la niña tiene dificultad para quedarse dormido(a) de nuevo."
"('sleepdisturb12_p', '1_year_follow_up_y_arm_1')_1.0",0.0,Sleep,The child has frequent twitching or jerking of legs while asleep or often changes position during the night or kicks the covers off the bed. Al niño / A la niña se le contraen de repente o se le sacuden las piernas frecuentemente mientras duerme o a menudo cambia de posición durante la noche o patea las cobijas hasta tirarlas de la cama.
"('sleepdisturb12_p', '1_year_follow_up_y_arm_1')_2.0",0.0,Sleep,The child has frequent twitching or jerking of legs while asleep or often changes position during the night or kicks the covers off the bed. Al niño / A la niña se le contraen de repente o se le sacuden las piernas frecuentemente mientras duerme o a menudo cambia de posición durante la noche o patea las cobijas hasta tirarlas de la cama.
"('sleepdisturb12_p', '1_year_follow_up_y_arm_1')_4.0",0.0,Sleep,The child has frequent twitching or jerking of legs while asleep or often changes position during the night or kicks the covers off the bed. Al niño / A la niña se le contraen de repente o se le sacuden las piernas frecuentemente mientras duerme o a menudo cambia de posición durante la noche o patea las cobijas hasta tirarlas de la cama.
"('asr_q36_p', 'baseline_year_1_arm_1')_1.0",0.0,Deep Phenotyping Assessments,"I accidentally get hurt a lot, accident-prone Me lastimo accidentalmente con mucha frecuencia, soy propenso(a) a accidentes"
"('sleepdisturb12_p', '1_year_follow_up_y_arm_1')_5.0",0.0,Sleep,The child has frequent twitching or jerking of legs while asleep or often changes position during the night or kicks the covers off the bed. Al niño / A la niña se le contraen de repente o se le sacuden las piernas frecuentemente mientras duerme o a menudo cambia de posición durante la noche o patea las cobijas hasta tirarlas de la cama.
"('sleepdisturb12_p', 'baseline_year_1_arm_1')_1.0",0.0,Sleep,The child has frequent twitching or jerking of legs while asleep or often changes position during the night or kicks the covers off the bed. Al niño / A la niña se le contraen de repente o se le sacuden las piernas frecuentemente mientras duerme o a menudo cambia de posición durante la noche o patea las cobijas hasta tirarlas de la cama.
"('sleepdisturb12_p', 'baseline_year_1_arm_1')_2.0",0.0,Sleep,The child has frequent twitching or jerking of legs while asleep or often changes position during the night or kicks the covers off the bed. Al niño / A la niña se le contraen de repente o se le sacuden las piernas frecuentemente mientras duerme o a menudo cambia de posición durante la noche o patea las cobijas hasta tirarlas de la cama.
"('sleepdisturb12_p', 'baseline_year_1_arm_1')_3.0",0.0,Sleep,The child has frequent twitching or jerking of legs while asleep or often changes position during the night or kicks the covers off the bed. Al niño / A la niña se le contraen de repente o se le sacuden las piernas frecuentemente mientras duerme o a menudo cambia de posición durante la noche o patea las cobijas hasta tirarlas de la cama.
"('sleepdisturb12_p', 'baseline_year_1_arm_1')_4.0",0.0,Sleep,The child has frequent twitching or jerking of legs while asleep or often changes position during the night or kicks the covers off the bed. Al niño / A la niña se le contraen de repente o se le sacuden las piernas frecuentemente mientras duerme o a menudo cambia de posición durante la noche o patea las cobijas hasta tirarlas de la cama.
"('sleepdisturb12_p', 'baseline_year_1_arm_1')_5.0",0.0,Sleep,The child has frequent twitching or jerking of legs while asleep or often changes position during the night or kicks the covers off the bed. Al niño / A la niña se le contraen de repente o se le sacuden las piernas frecuentemente mientras duerme o a menudo cambia de posición durante la noche o patea las cobijas hasta tirarlas de la cama.
"('sleepdisturb10_p', 'baseline_year_1_arm_1')_4.0",0.0,Sleep,The child wakes up more than twice per night. El niño / la niña se despierta más de dos veces por noche.
"('sleepdisturb10_p', 'baseline_year_1_arm_1')_3.0",0.0,Sleep,The child wakes up more than twice per night. El niño / la niña se despierta más de dos veces por noche.
"('sleepdisturb10_p', 'baseline_year_1_arm_1')_2.0",0.0,Sleep,The child wakes up more than twice per night. El niño / la niña se despierta más de dos veces por noche.
"('sleepdisturb10_p', 'baseline_year_1_arm_1')_1.0",0.0,Sleep,The child wakes up more than twice per night. El niño / la niña se despierta más de dos veces por noche.
"('sleepdisturb10_p', '1_year_follow_up_y_arm_1')_4.0",0.0,Sleep,The child wakes up more than twice per night. El niño / la niña se despierta más de dos veces por noche.
"('sleepdisturb10_p', '1_year_follow_up_y_arm_1')_3.0",0.0,Sleep,The child wakes up more than twice per night. El niño / la niña se despierta más de dos veces por noche.
"('sleepdisturb10_p', '1_year_follow_up_y_arm_1')_2.0",0.0,Sleep,The child wakes up more than twice per night. El niño / la niña se despierta más de dos veces por noche.
"('sleepdisturb10_p', '1_year_follow_up_y_arm_1')_1.0",0.0,Sleep,The child wakes up more than twice per night. El niño / la niña se despierta más de dos veces por noche.
"('sleepdisturb9_p', 'baseline_year_1_arm_1')_3.0",0.0,Sleep,The child sweats excessively while falling asleep. El niño / la niña suda excesivamente mientras se está quedando dormido(a).
"('sleepdisturb9_p', 'baseline_year_1_arm_1')_2.0",0.0,Sleep,The child sweats excessively while falling asleep. El niño / la niña suda excesivamente mientras se está quedando dormido(a).
"('sleepdisturb9_p', 'baseline_year_1_arm_1')_1.0",0.0,Sleep,The child sweats excessively while falling asleep. El niño / la niña suda excesivamente mientras se está quedando dormido(a).
"('sleepdisturb9_p', '1_year_follow_up_y_arm_1')_3.0",0.0,Sleep,The child sweats excessively while falling asleep. El niño / la niña suda excesivamente mientras se está quedando dormido(a).
"('sleepdisturb9_p', '1_year_follow_up_y_arm_1')_2.0",0.0,Sleep,The child sweats excessively while falling asleep. El niño / la niña suda excesivamente mientras se está quedando dormido(a).
"('sleepdisturb9_p', '1_year_follow_up_y_arm_1')_1.0",0.0,Sleep,The child sweats excessively while falling asleep. El niño / la niña suda excesivamente mientras se está quedando dormido(a).
"('sleepdisturb8_p', 'baseline_year_1_arm_1')_3.0",0.0,Sleep,The child experiences vivid dream-like scenes while falling asleep. El niño / la niña experimenta escenas vívidas como si fuera un sueño mientras se está quedando dormido(a).
"('sleepdisturb8_p', 'baseline_year_1_arm_1')_2.0",0.0,Sleep,The child experiences vivid dream-like scenes while falling asleep. El niño / la niña experimenta escenas vívidas como si fuera un sueño mientras se está quedando dormido(a).
"('sleepdisturb8_p', 'baseline_year_1_arm_1')_1.0",0.0,Sleep,The child experiences vivid dream-like scenes while falling asleep. El niño / la niña experimenta escenas vívidas como si fuera un sueño mientras se está quedando dormido(a).
"('sleepdisturb13_p', '1_year_follow_up_y_arm_1')_1.0",0.0,Sleep,The child has difficulty in breathing during the night. El niño / la niña tiene dificultad respirando durante la noche.
"('sleepdisturb13_p', '1_year_follow_up_y_arm_1')_2.0",0.0,Sleep,The child has difficulty in breathing during the night. El niño / la niña tiene dificultad respirando durante la noche.
"('sleepdisturb14_p', '1_year_follow_up_y_arm_1')_1.0",0.0,Sleep,The child gasps for breaths or is unable to breathe during sleep. El niño / la niña toma bocanadas de aire para respirar o no puede respirar mientras duerme.
"('sleepdisturb16_p', '1_year_follow_up_y_arm_1')_4.0",0.0,Sleep,The child sweats excessively during the night. El niño / la niña suda en exceso durante la noche.
"('sleepdisturb18_p', 'baseline_year_1_arm_1')_2.0",0.0,Sleep,You have observed the child talking in their sleep.
"('sleepdisturb18_p', 'baseline_year_1_arm_1')_1.0",0.0,Sleep,You have observed the child talking in their sleep.
"('sleepdisturb18_p', '1_year_follow_up_y_arm_1')_4.0",0.0,Sleep,You have observed the child talking in their sleep.
"('sleepdisturb18_p', '1_year_follow_up_y_arm_1')_2.0",0.0,Sleep,You have observed the child talking in their sleep.
"('sleepdisturb18_p', '1_year_follow_up_y_arm_1')_1.0",0.0,Sleep,You have observed the child talking in their sleep.
"('sleepdisturb17_p', 'baseline_year_1_arm_1')_3.0",0.0,Sleep,You have observed the child sleepwalking. Usted ha visto al niño / la niña caminar mientras duerme.
"('sleepdisturb17_p', 'baseline_year_1_arm_1')_2.0",0.0,Sleep,You have observed the child sleepwalking. Usted ha visto al niño / la niña caminar mientras duerme.
"('sleepdisturb17_p', 'baseline_year_1_arm_1')_1.0",0.0,Sleep,You have observed the child sleepwalking. Usted ha visto al niño / la niña caminar mientras duerme.
"('sleepdisturb17_p', '1_year_follow_up_y_arm_1')_2.0",0.0,Sleep,You have observed the child sleepwalking. Usted ha visto al niño / la niña caminar mientras duerme.
"('sleepdisturb17_p', '1_year_follow_up_y_arm_1')_1.0",0.0,Sleep,You have observed the child sleepwalking. Usted ha visto al niño / la niña caminar mientras duerme.
"('sleepdisturb16_p', 'baseline_year_1_arm_1')_5.0",0.0,Sleep,The child sweats excessively during the night. El niño / la niña suda en exceso durante la noche.
"('sleepdisturb16_p', 'baseline_year_1_arm_1')_4.0",0.0,Sleep,The child sweats excessively during the night. El niño / la niña suda en exceso durante la noche.
"('sleepdisturb16_p', 'baseline_year_1_arm_1')_2.0",0.0,Sleep,The child sweats excessively during the night. El niño / la niña suda en exceso durante la noche.
"('sleepdisturb16_p', 'baseline_year_1_arm_1')_1.0",0.0,Sleep,The child sweats excessively during the night. El niño / la niña suda en exceso durante la noche.
"('sleepdisturb16_p', '1_year_follow_up_y_arm_1')_3.0",0.0,Sleep,The child sweats excessively during the night. El niño / la niña suda en exceso durante la noche.
"('sleepdisturb14_p', '1_year_follow_up_y_arm_1')_2.0",0.0,Sleep,The child gasps for breaths or is unable to breathe during sleep. El niño / la niña toma bocanadas de aire para respirar o no puede respirar mientras duerme.
"('sleepdisturb16_p', '1_year_follow_up_y_arm_1')_2.0",0.0,Sleep,The child sweats excessively during the night. El niño / la niña suda en exceso durante la noche.
"('sleepdisturb16_p', '1_year_follow_up_y_arm_1')_1.0",0.0,Sleep,The child sweats excessively during the night. El niño / la niña suda en exceso durante la noche.
"('sleepdisturb15_p', 'baseline_year_1_arm_1')_5.0",0.0,Sleep,The child snores. El niño / la niña ronca.
"('sleepdisturb15_p', 'baseline_year_1_arm_1')_4.0",0.0,Sleep,The child snores. El niño / la niña ronca.
"('sleepdisturb15_p', 'baseline_year_1_arm_1')_3.0",0.0,Sleep,The child snores. El niño / la niña ronca.
"('sleepdisturb15_p', 'baseline_year_1_arm_1')_2.0",0.0,Sleep,The child snores. El niño / la niña ronca.
"('sleepdisturb15_p', 'baseline_year_1_arm_1')_1.0",0.0,Sleep,The child snores. El niño / la niña ronca.
"('sleepdisturb15_p', '1_year_follow_up_y_arm_1')_5.0",0.0,Sleep,The child snores. El niño / la niña ronca.
"('sleepdisturb15_p', '1_year_follow_up_y_arm_1')_4.0",0.0,Sleep,The child snores. El niño / la niña ronca.
"('sleepdisturb15_p', '1_year_follow_up_y_arm_1')_3.0",0.0,Sleep,The child snores. El niño / la niña ronca.
"('sleepdisturb15_p', '1_year_follow_up_y_arm_1')_2.0",0.0,Sleep,The child snores. El niño / la niña ronca.
"('sleepdisturb15_p', '1_year_follow_up_y_arm_1')_1.0",0.0,Sleep,The child snores. El niño / la niña ronca.
"('sleepdisturb14_p', 'baseline_year_1_arm_1')_2.0",0.0,Sleep,The child gasps for breaths or is unable to breathe during sleep. El niño / la niña toma bocanadas de aire para respirar o no puede respirar mientras duerme.
"('sleepdisturb14_p', 'baseline_year_1_arm_1')_1.0",0.0,Sleep,The child gasps for breaths or is unable to breathe during sleep. El niño / la niña toma bocanadas de aire para respirar o no puede respirar mientras duerme.
"('sleepdisturb8_p', '1_year_follow_up_y_arm_1')_3.0",0.0,Sleep,The child experiences vivid dream-like scenes while falling asleep. El niño / la niña experimenta escenas vívidas como si fuera un sueño mientras se está quedando dormido(a).
"('sleepdisturb8_p', '1_year_follow_up_y_arm_1')_2.0",0.0,Sleep,The child experiences vivid dream-like scenes while falling asleep. El niño / la niña experimenta escenas vívidas como si fuera un sueño mientras se está quedando dormido(a).
"('sleepdisturb8_p', '1_year_follow_up_y_arm_1')_1.0",0.0,Sleep,The child experiences vivid dream-like scenes while falling asleep. El niño / la niña experimenta escenas vívidas como si fuera un sueño mientras se está quedando dormido(a).
"('sleepdisturb1_p', '1_year_follow_up_y_arm_1')_1.0",0.0,Sleep,How many hours of sleep does your child get on most nights? ¿Cuántas horas duerme su niño(a) la mayoría de las noches?
"('sleepdisturb2_p', 'baseline_year_1_arm_1')_4.0",0.0,Sleep,How long after going to bed does your child usually fall asleep? Después de acostarse ¿generalmente cuánto tiempo tarda su niño(a) en quedarse dormido(a)?
"('sleepdisturb2_p', 'baseline_year_1_arm_1')_3.0",0.0,Sleep,How long after going to bed does your child usually fall asleep? Después de acostarse ¿generalmente cuánto tiempo tarda su niño(a) en quedarse dormido(a)?
"('sleepdisturb2_p', 'baseline_year_1_arm_1')_2.0",0.0,Sleep,How long after going to bed does your child usually fall asleep? Después de acostarse ¿generalmente cuánto tiempo tarda su niño(a) en quedarse dormido(a)?
